CustomerID,Age,Income,Location,EmploymentStatus,LoanAmount,TenureMonths,InterestRate,LoanType,MissedPayments,DelaysDays,PartialPayments,InteractionAttempts,SentimentScore,ResponseTimeHours,AppUsageFrequency,WebsiteVisits,Complaints,Target,Age_Risk_Group,Payment_Faults,Loan_to_Income_Ratio,Monthly_DTI,Total_Interest_Payable,Customer_Friction_Index,Is_Education_Loan,Borrower_Persona
CUST0119,42,1214920,Urban,Unemployed,975748,33,13.25,Education,2,87,2,4,0.92,21.91,0.19,0,0,0,Standard_Adult,4,0.8031376551542488,0.29205005641972687,355538.1775,0.0,1,General Profile
CUST0120,47,257545,Suburban,Student,64743,38,6.77,Home,2,20,2,5,-0.57,23.61,0.32,2,1,1,Standard_Adult,4,0.2513851948203227,0.07938479836431242,13879.82015,1.5699999999999998,0,Tough Adult (Strict Talk Route)
CUST0121,55,711411,Urban,Student,802462,59,13.15,Business,3,160,1,7,-0.9,19.12,0.42,39,1,1,Low_Risk_Senior,4,1.1279864944455456,0.22942098192112792,518825.1189166668,1.9,0,Tough Adult (Strict Talk Route)
CUST0122,21,1025656,Urban,Salaried,96101,42,8.54,Home,5,134,0,8,-0.42,54.32,0.59,27,1,1,High_Risk_Youth,5,0.09369710702223748,0.026770602006353568,28724.588899999995,1.42,0,Cooperative Youth (Struggling Help Route)
CUST0123,55,1220020,Rural,Self-Employed,292717,14,7.73,Education,3,2,0,5,0.57,26.65,0.86,42,0,0,Low_Risk_Senior,3,0.2399280339666563,0.20565260054284823,26398.194783333336,0.0,1,General Profile
CUST0124,57,1084377,Rural,Student,695822,23,7.48,Business,0,50,1,4,0.5,52.43,0.16,32,0,0,Low_Risk_Senior,1,0.6416790470472907,0.33478906802467345,99757.68073333336,0.0,0,Reliable Payer (Premium Service Route)
CUST0125,34,213224,Rural,Unemployed,396371,26,6.73,Home,0,78,3,3,-0.58,33.11,0.02,45,0,1,Standard_Adult,3,1.8589417701572055,0.857973124687941,57797.49798333333,0.0,0,Cooperative Adult (Struggling Help Route)
CUST0126,23,240738,Rural,Self-Employed,280604,7,10.95,Personal,2,94,0,1,-0.61,39.63,0.45,0,0,1,High_Risk_Youth,2,1.1655991160514751,1.9981699132311002,17923.5805,0.0,0,Cooperative Youth (Struggling Help Route)
CUST0127,21,1142654,Suburban,Unemployed,237450,48,8.36,Auto,2,122,0,1,0.29,39.35,0.43,37,0,0,High_Risk_Youth,2,0.2078056874609462,0.05195142186523654,79403.28,0.0,0,General Profile
CUST0128,25,1429336,Rural,Student,907558,43,14.91,Auto,2,5,1,6,-0.08,70.27,0.55,26,0,0,High_Risk_Youth,3,0.6349507743455702,0.17719556493364752,484885.55045000004,0.0,0,General Profile
CUST0129,46,1217433,Suburban,Unemployed,892503,45,11.38,Personal,3,156,0,4,0.58,26.74,0.83,37,0,1,Standard_Adult,3,0.7331023555300373,0.19549396147467665,380875.65525,0.0,0,Cooperative Adult (Struggling Help Route)
CUST0130,34,666725,Rural,Salaried,776481,41,7.67,Auto,0,16,1,6,-0.95,15.35,0.8,34,0,0,Standard_Adult,1,1.1646195957853689,0.3408642719371811,203483.31672499998,0.0,0,Reliable Payer (Premium Service Route)
CUST0131,59,863937,Suburban,Unemployed,386907,55,12.35,Auto,0,116,1,0,0.22,65.69,0.1,9,0,0,Low_Risk_Senior,1,0.44784168290048926,0.09771091263283403,219005.48312499997,0.0,0,Reliable Payer (Premium Service Route)
CUST0132,47,1780934,Urban,Self-Employed,537030,48,14.13,Personal,3,59,0,0,0.46,13.0,0.93,11,2,1,Standard_Adult,3,0.30154402128321434,0.07538600532080358,303529.356,1.08,0,Cooperative Adult (Struggling Help Route)
CUST0133,29,1374737,Suburban,Unemployed,809710,42,12.83,Personal,2,149,0,4,0.99,60.16,0.11,9,0,0,High_Risk_Youth,2,0.5889926582320837,0.16828361663773816,363600.2755,0.0,0,General Profile
CUST0134,35,1781530,Suburban,Unemployed,455453,20,7.15,Home,3,151,1,1,0.36,11.24,0.63,33,0,0,Standard_Adult,4,0.2556527254663127,0.1533916352797876,54274.81583333334,0.0,0,General Profile
CUST0135,35,1044193,Rural,Salaried,721009,33,14.12,Home,1,124,3,7,-0.54,47.6,0.67,23,1,1,Standard_Adult,4,0.690493998714797,0.25108872680538075,279967.79469999997,1.54,0,Tough Adult (Strict Talk Route)
CUST0136,46,498512,Suburban,Unemployed,218785,23,13.25,Personal,3,80,1,2,-0.78,11.26,0.68,27,1,1,Standard_Adult,4,0.4388760952594922,0.22897883230930033,55562.27395833334,1.78,0,Tough Adult (Strict Talk Route)
CUST0137,62,862143,Urban,Unemployed,254535,39,7.85,Education,3,84,2,0,0.28,66.5,0.27,21,1,1,Low_Risk_Senior,5,0.29523524519714245,0.09084161390681307,64938.24187500001,0.72,1,Cooperative Adult (Struggling Help Route)
CUST0138,33,766202,Urban,Student,750769,27,6.94,Auto,1,50,1,1,0.05,40.9,0.33,44,0,0,Standard_Adult,2,0.9798577920704984,0.43549235203133263,117232.57935,0.0,0,General Profile
CUST0139,52,1450155,Rural,Student,229838,16,11.24,Home,3,177,0,9,0.8,24.04,0.55,15,0,0,Low_Risk_Senior,3,0.1584920232664784,0.11886901744985881,34445.05493333333,0.0,0,General Profile
CUST0140,59,852026,Urban,Self-Employed,620442,18,7.83,Auto,4,138,0,9,0.45,10.53,0.2,12,0,0,Low_Risk_Senior,4,0.7281960879128102,0.4854640586085401,72870.9129,0.0,0,General Profile
CUST0141,52,1196530,Suburban,Student,319160,9,13.59,Business,2,70,1,6,0.02,27.04,0.02,35,1,1,Low_Risk_Senior,3,0.26673798400374416,0.3556506453383255,32530.382999999998,0.98,0,Cooperative Adult (Struggling Help Route)
CUST0142,24,971253,Urban,Student,522779,27,9.55,Personal,1,169,0,5,-0.19,50.91,0.56,35,1,1,High_Risk_Youth,1,0.5382521340989423,0.23922317071064103,112332.137625,1.19,0,General Profile
CUST0143,50,704471,Rural,Student,491904,12,14.26,Education,4,38,1,7,-0.19,28.02,0.47,42,2,1,Low_Risk_Senior,5,0.6982601129074156,0.6982601129074156,70145.5104,2.38,1,Tough Adult (Strict Talk Route)
CUST0144,57,1578246,Suburban,Student,926110,48,11.31,Business,1,68,1,6,-0.55,18.1,0.66,22,2,1,Low_Risk_Senior,2,0.5867969885556498,0.14669924713891244,418972.16400000005,3.1,0,Tough Adult (Strict Talk Route)
CUST0145,43,1006388,Rural,Salaried,948488,59,8.05,Business,1,47,0,9,-0.97,41.78,0.15,13,1,1,Standard_Adult,1,0.9424675174982213,0.19168830864370603,375403.64633333334,1.97,0,General Profile
CUST0146,59,1467543,Suburban,Student,628526,29,7.69,Business,3,124,1,7,0.15,30.37,0.84,31,2,1,Low_Risk_Senior,4,0.4282845545241264,0.17722119497550057,116806.31938333335,1.7,0,Tough Adult (Strict Talk Route)
CUST0147,35,583152,Urban,Salaried,370752,9,11.4,Personal,1,56,1,2,-0.58,12.36,0.15,2,1,1,Standard_Adult,2,0.6357724915630916,0.8476966554174554,31699.296000000002,1.58,0,Tough Adult (Strict Talk Route)
CUST0148,63,1154652,Rural,Salaried,663369,33,12.98,Home,4,20,1,5,-0.58,11.51,0.89,26,0,0,Low_Risk_Senior,5,0.5745185562403218,0.20891583863284427,236789.56454999998,0.0,0,General Profile
CUST0149,49,294270,Rural,Student,297644,20,13.14,Personal,3,81,2,6,-0.75,51.08,0.45,18,0,0,Standard_Adult,5,1.011465660787712,0.6068793964726272,65184.03600000001,0.0,0,General Profile
CUST0150,56,1245482,Suburban,Unemployed,999401,6,8.84,Home,0,98,1,9,-0.62,70.19,0.55,21,1,1,Low_Risk_Senior,1,0.8024210707180032,1.6048421414360063,44173.5242,1.62,0,General Profile
CUST0151,33,1791961,Rural,Salaried,887393,8,8.24,Business,2,147,1,0,-0.94,17.17,0.9,0,2,1,Standard_Adult,3,0.4952077640082569,0.7428116460123853,48747.455466666666,3.88,0,Tough Adult (Strict Talk Route)
CUST0152,52,1914331,Suburban,Unemployed,249775,19,6.64,Business,3,14,1,0,0.35,55.78,0.3,4,0,0,Low_Risk_Senior,4,0.1304763909689599,0.08240614166460625,26259.678333333333,0.0,0,General Profile
CUST0153,27,1395889,Suburban,Unemployed,863349,43,12.27,Education,2,68,2,6,-0.2,6.76,0.18,48,0,1,High_Risk_Youth,4,0.6184940206563703,0.1726029825087545,379592.971575,0.0,1,Cooperative Youth (Struggling Help Route)
CUST0154,42,358768,Suburban,Student,990240,55,7.15,Home,1,178,2,2,0.12,27.78,0.45,32,0,0,Standard_Adult,3,2.760112384605093,0.6022063384592931,324509.9,0.0,0,General Profile
CUST0155,48,1495302,Suburban,Self-Employed,864422,6,10.08,Business,4,75,0,2,0.27,36.73,0.24,18,1,0,Standard_Adult,4,0.5780919172180603,1.1561838344361206,43566.868800000004,0.73,0,General Profile
CUST0156,22,770451,Urban,Student,112551,43,11.61,Auto,1,61,1,4,0.94,19.72,0.53,35,0,1,High_Risk_Youth,2,0.14608456605287032,0.04076778587521963,46824.029775,0.0,0,Cooperative Youth (Struggling Help Route)
CUST0157,62,219816,Suburban,Self-Employed,784983,43,14.47,Education,1,118,2,5,-0.86,38.36,0.28,5,1,0,Low_Risk_Senior,3,3.5710912763402116,0.9965836120019197,407020.22702500003,1.8599999999999999,1,Rude but Reliable (De-escalation & Calm Down Route)
CUST0158,26,1167344,Rural,Self-Employed,727800,26,9.15,Personal,0,36,1,1,-0.16,63.61,0.86,14,0,1,High_Risk_Youth,1,0.6234666045313121,0.28775381747599016,144286.34999999998,0.0,0,General Profile
CUST0159,48,957907,Urban,Student,216277,53,8.62,Education,3,133,0,2,-0.51,68.03,0.61,35,1,0,Standard_Adult,3,0.22578079082833719,0.05112017905547257,82340.25851666667,1.51,1,Rude but Reliable (De-escalation & Calm Down Route)
CUST0160,48,514997,Rural,Student,130811,34,12.06,Auto,0,25,0,5,-0.05,7.69,0.0,32,1,0,Standard_Adult,0,0.25400342137915366,0.08964826636911306,44698.1187,1.05,0,General Profile
CUST0161,64,1404565,Urban,Self-Employed,829128,10,11.76,Home,2,7,1,2,0.84,19.94,0.81,23,0,0,Low_Risk_Senior,3,0.5903094552405905,0.7083713462887087,81254.54400000001,0.0,0,General Profile
CUST0162,64,1869595,Suburban,Student,891535,54,9.32,Personal,1,3,0,4,0.45,70.51,0.33,26,1,1,Low_Risk_Senior,1,0.47685996164944816,0.10596888036654403,373909.77900000004,0.55,0,General Profile
CUST0163,40,1925502,Urban,Self-Employed,514028,15,14.39,Personal,1,20,1,8,0.32,19.83,0.32,48,0,0,Standard_Adult,2,0.2669579153903761,0.2135663323123009,92460.78649999999,0.0,0,General Profile
CUST0164,50,1455100,Urban,Unemployed,418266,33,13.68,Home,2,158,0,2,-0.12,50.03,0.38,10,2,1,Low_Risk_Senior,2,0.28744828534121364,0.10452664921498679,157351.6692,2.24,0,Tough Adult (Strict Talk Route)
CUST0165,31,1835687,Rural,Student,284104,26,8.4,Education,4,148,0,5,0.34,18.62,0.63,48,1,1,Standard_Adult,4,0.15476712533236875,0.07143098092263174,51706.928,0.6599999999999999,1,Cooperative Adult (Struggling Help Route)
CUST0166,48,1238896,Rural,Unemployed,593296,55,8.53,Business,4,24,1,4,-0.94,25.98,0.44,22,1,1,Standard_Adult,5,0.4788908834962741,0.10448528367191436,231954.0153333333,1.94,0,Tough Adult (Strict Talk Route)
CUST0167,45,1400454,Suburban,Salaried,252346,12,10.85,Education,3,142,0,4,0.17,14.18,0.63,32,1,1,Standard_Adult,3,0.18018871023253888,0.18018871023253888,27379.541,0.83,1,Cooperative Adult (Struggling Help Route)
CUST0168,59,930880,Urban,Unemployed,606690,8,13.08,Auto,4,162,2,5,0.11,61.73,0.15,40,1,1,Low_Risk_Senior,6,0.6517381402543829,0.9776072103815745,52903.367999999995,0.89,0,Cooperative Adult (Struggling Help Route)
CUST0169,53,1774623,Urban,Unemployed,234456,50,6.87,Business,1,176,0,5,-0.31,63.61,0.97,45,1,1,Low_Risk_Senior,1,0.13211594800698515,0.03170782752167643,67113.03,1.31,0,General Profile
CUST0170,21,981452,Urban,Self-Employed,834282,52,12.39,Education,2,42,1,0,-0.6,21.73,0.73,46,2,1,High_Risk_Youth,3,0.8500487033497308,0.1961650853883994,447926.00580000004,3.2,1,Tough Youth (Strict Talk Route)
CUST0171,47,1683741,Suburban,Unemployed,449009,25,12.01,Home,1,168,0,8,0.62,59.39,0.25,28,0,1,Standard_Adult,1,0.26667343730419346,0.12800324990601286,112345.79354166667,0.0,0,General Profile
CUST0172,33,333554,Suburban,Student,546043,24,8.47,Auto,1,36,0,4,-0.89,26.11,0.72,30,0,1,Standard_Adult,1,1.63704527602727,0.818522638013635,92499.68420000002,0.0,0,General Profile
CUST0173,61,651282,Suburban,Self-Employed,186643,40,12.29,Auto,4,41,1,0,-0.86,7.58,0.58,0,1,1,Low_Risk_Senior,5,0.2865778572108549,0.08597335716325646,76461.41566666667,1.8599999999999999,0,Tough Adult (Strict Talk Route)
CUST0174,23,1342077,Suburban,Salaried,540083,9,14.49,Auto,2,174,1,7,-0.12,54.7,0.11,33,1,1,High_Risk_Youth,3,0.40242325887411823,0.536564345165491,58693.520025000005,1.12,0,Cooperative Youth (Struggling Help Route)
CUST0175,59,464223,Suburban,Student,983713,10,6.9,Business,0,91,1,6,-0.49,43.15,0.18,17,1,0,Low_Risk_Senior,1,2.119052696656564,2.5428632359878764,56563.497500000005,1.49,0,General Profile
CUST0176,26,1308252,Rural,Salaried,163550,6,9.22,Personal,3,60,1,6,0.49,20.12,0.04,17,0,0,High_Risk_Youth,4,0.12501414100647276,0.2500282820129455,7539.655000000001,0.0,0,General Profile
CUST0177,28,1990380,Urban,Unemployed,534146,9,10.22,Business,1,141,1,4,0.27,18.59,0.81,5,1,1,High_Risk_Youth,2,0.26836383002240777,0.35781844002987706,40942.29090000001,0.73,0,Cooperative Youth (Struggling Help Route)
CUST0178,47,1422108,Urban,Student,141218,17,14.14,Education,2,67,4,0,0.55,70.26,0.55,39,0,1,Standard_Adult,6,0.09930188143235254,0.07009544571695472,28288.319033333337,0.0,1,Cooperative Adult (Struggling Help Route)
CUST0179,29,1863261,Urban,Student,183296,32,14.68,Personal,2,52,0,8,-0.35,62.17,0.32,0,0,0,High_Risk_Youth,2,0.09837376513542655,0.03689016192578495,71754.27413333333,0.0,0,General Profile
CUST0180,57,797135,Urban,Salaried,549909,47,10.27,Education,0,83,1,8,0.48,58.4,0.13,46,1,0,Low_Risk_Senior,1,0.689856799663796,0.17613365097799044,221196.312675,0.52,1,General Profile
CUST0181,53,1866471,Urban,Student,568767,28,12.88,Personal,2,33,1,7,0.72,9.65,0.48,41,0,1,Low_Risk_Senior,3,0.3047285492247134,0.1305979496677343,170933.4424,0.0,0,Cooperative Adult (Struggling Help Route)
CUST0182,62,420178,Urban,Student,229767,30,11.02,Business,5,75,4,4,-0.31,54.5,0.53,29,2,1,Low_Risk_Senior,9,0.5468325328789228,0.21873301315156907,63300.80849999999,2.62,0,Tough Adult (Strict Talk Route)
CUST0183,64,1398097,Urban,Student,957211,26,11.07,Auto,2,96,0,2,-0.32,15.84,0.7,3,1,1,Low_Risk_Senior,2,0.684652781602421,0.31599359150880973,229587.05834999998,1.32,0,Cooperative Adult (Struggling Help Route)
CUST0184,44,626752,Urban,Unemployed,441858,57,8.86,Home,3,151,0,7,0.8,70.38,0.97,31,0,1,Standard_Adult,3,0.7049965536607781,0.1484203270864796,185955.93929999997,0.0,0,Cooperative Adult (Struggling Help Route)
CUST0185,35,788365,Rural,Salaried,815348,29,8.34,Auto,0,147,0,0,-0.9,4.22,0.43,9,1,1,Standard_Adult,0,1.0342265321266164,0.42795580639722064,164333.3894,1.9,0,General Profile
CUST0186,52,1024690,Urban,Student,290016,30,8.95,Business,2,29,3,2,-0.3,25.68,0.41,42,0,0,Low_Risk_Senior,5,0.28302803774800184,0.11321121509920075,64891.08,0.0,0,General Profile
CUST0187,52,903662,Rural,Self-Employed,82441,50,11.23,Personal,1,87,0,6,-0.76,31.15,0.37,4,2,1,Low_Risk_Senior,1,0.09122990675717248,0.021895177621721395,38575.51791666668,3.52,0,General Profile
CUST0188,44,1505585,Suburban,Self-Employed,288038,51,6.75,Auto,3,6,0,3,-0.94,59.43,0.83,8,0,0,Standard_Adult,3,0.19131301122155175,0.04501482616977688,82630.90125000001,0.0,0,General Profile
CUST0189,61,1386293,Urban,Self-Employed,744489,37,14.21,Business,2,35,0,6,-0.77,55.28,0.16,4,0,1,Low_Risk_Senior,2,0.5370358214316887,0.1741737799237909,326191.651275,0.0,0,Cooperative Adult (Struggling Help Route)
CUST0190,32,1630491,Suburban,Self-Employed,805612,37,7.83,Education,1,37,0,4,-0.14,27.31,0.34,10,1,1,Standard_Adult,1,0.4940916570529981,0.1602459428279994,194494.87709999998,1.1400000000000001,1,General Profile
CUST0191,59,762288,Suburban,Unemployed,898800,10,8.37,Home,2,51,1,5,0.37,40.94,0.72,34,0,1,Low_Risk_Senior,3,1.179081921793338,1.4148983061520055,62691.3,0.0,0,Cooperative Adult (Struggling Help Route)
CUST0192,22,1799601,Suburban,Student,666410,41,10.91,Auto,1,142,0,6,-0.42,60.25,0.02,26,0,1,High_Risk_Youth,1,0.37030986313077174,0.10838337457486003,248409.88091666668,0.0,0,General Profile
CUST0193,23,500709,Rural,Salaried,94760,51,12.54,Personal,2,173,0,9,0.7,1.8,0.29,3,0,1,High_Risk_Youth,2,0.18925164117281695,0.04452979792301575,50502.342,0.0,0,Cooperative Youth (Struggling Help Route)
CUST0194,57,1143026,Suburban,Student,335622,47,7.31,Education,5,150,1,6,-0.12,57.86,0.64,9,0,0,Low_Risk_Senior,6,0.29362586677818353,0.07496830641145111,96091.37544999999,0.0,1,General Profile
CUST0195,37,1434816,Suburban,Unemployed,964313,54,9.2,Business,3,139,1,6,0.94,68.2,0.19,38,0,1,Standard_Adult,4,0.6720812982291806,0.14935139960648458,399225.582,0.0,0,Cooperative Adult (Struggling Help Route)
CUST0196,22,1825351,Suburban,Self-Employed,908286,47,14.73,Home,4,171,1,6,0.91,2.79,0.3,32,0,1,High_Risk_Youth,5,0.4975952570218002,0.12704559753748088,524012.90055,0.0,0,Cooperative Youth (Struggling Help Route)
CUST0197,22,1523062,Urban,Unemployed,930662,44,8.73,Personal,2,142,2,6,0.55,3.76,0.49,37,0,0,High_Risk_Youth,4,0.6110466940938715,0.16664909838923767,297904.90619999997,0.0,0,General Profile
CUST0198,48,1551526,Urban,Student,397860,21,9.16,Business,2,92,1,2,0.86,25.13,0.42,7,0,1,Standard_Adult,3,0.2564314101084996,0.1465322343477141,63776.958000000006,0.0,0,Cooperative Adult (Struggling Help Route)
CUST0199,43,1559490,Rural,Salaried,717540,38,13.61,Business,0,106,1,2,0.41,6.78,0.11,48,0,0,Standard_Adult,1,0.4601119596791259,0.14529851358288187,309247.781,0.0,0,Reliable Payer (Premium Service Route)
CUST0200,57,1327199,Rural,Unemployed,148538,54,6.93,Auto,2,125,1,6,0.79,34.77,0.94,23,0,0,Low_Risk_Senior,3,0.11191840861845134,0.024870757470766964,46321.5753,0.0,0,General Profile
CUST0201,52,1613897,Urban,Salaried,589660,26,10.45,Auto,1,48,0,1,-0.53,52.6,0.04,38,0,0,Low_Risk_Senior,1,0.36536408457293124,0.16862957749519905,133508.85166666665,0.0,0,Reliable Payer (Premium Service Route)
CUST0202,53,1217289,Rural,Unemployed,866228,14,9.73,Personal,1,20,1,1,-0.31,41.03,0.75,32,0,0,Low_Risk_Senior,2,0.7116042287410795,0.6099464817780682,98331.31513333334,0.0,0,General Profile
CUST0203,21,1107425,Urban,Salaried,561511,11,9.19,Business,2,14,0,2,0.51,14.54,0.07,40,0,0,High_Risk_Youth,2,0.5070420118743934,0.5531367402266109,47302.62249166666,0.0,0,General Profile
CUST0204,39,383675,Suburban,Salaried,271035,56,8.93,Auto,3,13,2,3,-0.15,47.32,0.47,42,0,0,Standard_Adult,5,0.7064181924806151,0.1513753269601318,112949.31899999999,0.0,0,General Profile
CUST0205,22,1985910,Suburban,Self-Employed,935258,50,7.28,Home,1,41,1,5,0.67,49.47,0.18,18,0,0,High_Risk_Youth,2,0.47094682034936125,0.1130272368838467,283694.9266666667,0.0,0,General Profile
CUST0206,64,1878811,Rural,Salaried,432736,40,9.18,Home,2,14,1,7,0.76,67.17,0.14,1,0,0,Low_Risk_Senior,3,0.23032439133047444,0.06909731739914232,132417.21600000001,0.0,0,General Profile
CUST0207,46,852465,Urban,Self-Employed,405779,44,6.87,Business,1,62,0,9,-0.4,11.0,0.13,10,0,0,Standard_Adult,1,0.47600663956878,0.12981999260966726,102215.7301,0.0,0,Reliable Payer (Premium Service Route)
CUST0208,52,1465030,Urban,Student,685310,27,13.14,Auto,2,26,3,9,0.65,50.0,0.45,34,1,1,Low_Risk_Senior,5,0.4677788168160379,0.20790169636268352,202611.90150000004,0.35,0,Cooperative Adult (Struggling Help Route)
CUST0209,26,1198748,Rural,Student,628328,46,9.88,Personal,1,92,2,6,-0.69,65.67,0.52,16,1,0,High_Risk_Youth,3,0.5241535335199725,0.13673570439651456,237968.7578666667,1.69,0,Rude but Reliable (De-escalation & Calm Down Route)
CUST0210,52,1358151,Urban,Self-Employed,911789,59,10.27,Personal,1,104,2,3,-0.33,36.36,0.13,41,0,0,Low_Risk_Senior,3,0.6713458223717392,0.13654491302476052,460400.25730833336,0.0,0,General Profile
CUST0211,24,1233024,Suburban,Self-Employed,776728,10,14.1,Personal,3,52,1,1,0.04,26.37,0.98,2,1,1,High_Risk_Youth,4,0.6299374545832036,0.7559249454998443,91265.54,0.96,0,Cooperative Youth (Struggling Help Route)
CUST0212,31,1456182,Rural,Unemployed,652644,47,12.09,Home,3,51,1,1,-0.55,12.71,0.26,21,0,0,Standard_Adult,4,0.4481884819342637,0.11443110177045031,309043.2501,0.0,0,General Profile
CUST0213,37,705815,Rural,Unemployed,328355,28,6.57,Auto,1,62,1,3,0.16,62.48,0.46,34,1,1,Standard_Adult,2,0.465213972499876,0.19937741678566118,50336.82150000001,0.84,0,Cooperative Adult (Struggling Help Route)
CUST0214,58,1541398,Urban,Unemployed,417570,22,14.52,Auto,0,56,1,5,0.16,28.69,0.22,20,0,0,Low_Risk_Senior,1,0.2709034266295921,0.14776550543432296,111157.13399999999,0.0,0,Reliable Payer (Premium Service Route)
CUST0215,44,276218,Rural,Student,317986,17,8.52,Home,3,119,1,2,-0.59,66.63,0.49,24,0,0,Standard_Adult,4,1.151213896270337,0.812621573837885,38380.9102,0.0,0,General Profile
CUST0216,25,787518,Urban,Unemployed,506331,28,7.41,Personal,3,51,0,5,0.59,61.11,0.76,38,2,1,High_Risk_Youth,3,0.6429453041073346,0.275547987474572,87544.6299,0.8200000000000001,0,Cooperative Youth (Struggling Help Route)
CUST0217,54,970044,Urban,Salaried,903284,21,13.03,Personal,3,106,0,4,0.26,27.43,0.52,1,0,0,Low_Risk_Senior,3,0.931178379537423,0.5321019311642418,205971.33409999998,0.0,0,General Profile
CUST0218,26,1584775,Urban,Salaried,437881,8,10.75,Business,0,42,1,4,-0.36,41.53,0.29,0,1,1,High_Risk_Youth,1,0.27630483822624663,0.4144572573393699,31381.471666666665,1.3599999999999999,0,General Profile
CUST0219,42,649589,Urban,Unemployed,358112,35,10.19,Education,0,134,0,1,-0.54,2.44,0.25,6,0,1,Standard_Adult,0,0.5512901234472875,0.18901375661049855,106433.87066666665,0.0,1,General Profile
CUST0220,31,1935416,Urban,Salaried,853940,27,8.62,Auto,0,116,0,7,0.76,19.32,0.76,19,1,1,Standard_Adult,0,0.44121780537104166,0.19609680238712965,165621.663,0.24,0,General Profile
CUST0221,36,678446,Rural,Student,203077,14,11.15,Auto,4,169,0,4,0.67,51.28,0.12,42,1,1,Standard_Adult,4,0.29932669659781325,0.2565657399409828,26416.933083333337,0.32999999999999996,0,Cooperative Adult (Struggling Help Route)
CUST0222,53,662052,Suburban,Salaried,104575,34,8.83,Auto,1,3,2,1,-0.54,48.97,0.37,5,1,1,Low_Risk_Senior,3,0.15795587053584914,0.05574913077735852,26162.922083333335,1.54,0,Tough Adult (Strict Talk Route)
